"Address","lat","lon","remoteness","dist_to_coast"
"1-3, Victoria Street, Kurri Kurri NSW 2327",-32.8239285,151.4862496,0.2150901,28.6531
"33 Griffin Ave, Griffith NSW 2680",-34.2853488,146.0278681,3.3715515,372.313
"2 Waite Street, Moss Vale NSW 2577",-34.5504396,150.3673451,0.67,47.16991
"21 Fox Street, Walgett NSW 2832",-30.0191761,148.1173847,8.011142,466.683
"360 New England Hwy, Rutherford NSW 2320",-32.7102757,151.516679,0.111989215,32.75668
"115-115 Church Street, Gloucester NSW 2422",-32.0101492,151.9581428,2.22,56.08921
"524 Great Western Hwy, St Marys NSW 2760",-33.7703269,150.766136,0,42.72002
"160 Fox St, Walgett NSW 2832",-30.0323716,148.1148624,7.8715787,465.4557
"700 Victoria Road, Ermington NSW 2115",-33.8085971,151.0661237,0,17.49285
"19 Davies Road, Padstow NSW 2211",-33.9484809,151.0376922,0,10.81665
"136 Gladstone St, Coniston NSW 2500",-34.4386046,150.8838781,0.11,2
"154-156 Prospect Hwy, Seven Hills NSW 2147",-33.7690909,150.941509,0,28.3196
"436 Wagga Rd Cnr Dick Rd, Lavington NSW 2641",-36.0351863,146.9702512,0.65446067,208.1466
"370 Railway Parade, Carlton NSW 2216",-33.9692496,151.122047,0,2.828427
"244A Beardy Street, Armidale NSW 2350",-30.5127657,151.6624053,2.13,133.3604
"Sturt Highway, Hay NSW 2711",-34.5192003,144.8884276,5.5887504,333.0135
"21 Park Street, Eglinton NSW 2795",-33.3790691,149.5434774,0.79,166.973
"32 Fitzroy St, WARDELL NSW 2477",-28.9503424,153.465668,1.1709536,3.162277
"55 King St, Warners Bay NSW 2282",-32.9742143,151.6475783,0,7.071067
"69 Davies Road, Padstow NSW 2211",-33.9510689,151.0387597,0,10.29563
"273 Parramatta Rd, Haberfield NSW 2045",-33.8750322,151.1287355,0,8.544003
"137 Kenthurst Rd, Kenthurst NSW 2156",-33.6604518,151.0059333,0.17602687,26.57066
"2-6 Swan St, Bega NSW 2550",-36.6738789,149.8381732,4.0161095,15.13275
"2600 The Lakesway, Bungwahl NSW 2423",-32.3871481,152.4444704,2.6772313,7.071067
"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.8291538,151.2194339,0,5
"101 Evans Rd, Tuross Head NSW 2537",-36.060603,150.1381967,2.5,0
"251 The Horsley Drive, Fairfield NSW 2165",-33.8713727,150.9627967,0,20.61553
"Lot 16 - 25 Great Western Highway, Eastern Creek NSW 2766",-33.785672,150.8416877,0,35.35534
"77 Lake Circuit, Culburra Beach NSW 2540",-34.9324457,150.7707791,0.97,0
"406 Pacific Hwy, BELMONT NORTH NSW 2280",-33.0247783,151.6623539,0,2.236068
"394-396 Crown Street, Wollongong NSW 2500",-34.4257988,150.8776085,0.11,3
"70 Court St, MANILLA NSW 2346",-30.7482178,150.7245587,2.76,222.4432
"72 Cunningham Street, Coolah NSW 2843",-31.8229437,149.7244624,5.6156025,229.4014
"59-63 Tudor St Cnr Gordon Ave, Hamilton NSW 2303",-32.9249577,151.7507442,0,2
"9 Flinders St, Wollongong North NSW 2500",-34.4150183,150.8928842,0.11,1
"100 Hastings River Dr, Port Macquarie NSW 2444",-31.4291012,152.8824763,1.62,3.162277
"575 Wagga Rd, Lavington NSW 2641",-36.0366502,146.9630365,0.65446067,208.5426
"7-9 Northwood Road, Northwood NSW 2066",-33.824501,151.1725822,0,9
"10 George St, MARULAN NSW 2579",-34.7157869,150.001892,1.6956588,73.5527
"68 Goldsmith St Cnr Bourke St, Goulburn NSW 2580",-34.7505216,149.719228,0.59,93.23089
"57 Adderton Road, Telopea NSW 2117",-33.7934764,151.0412676,0,19.41649
"149 Great Western Hwy, Mays Hill NSW 2145",-33.819343,150.9893848,0,22.02272
"160 South Terrace, Bankstown NSW 2200",-33.9186355,151.0441662,0,11.7047
"28-30 High St, Greta NSW 2334",-32.6826929,151.3931752,0.54,44.04543
"Lot 1 Ryre Street, Michelago NSW 2620",-35.7034534,149.1607488,2.5382824,100.449
"380 Wollombi Rd, BELLBIRD NSW 2325",-32.853947,151.3249315,0.43529016,39.11521
"122 Hammond Avenue, Wagga Wagga NSW 2650",-35.1225581,147.3920782,1.043996,281.1868
"67 New South Head Rd, EDGECLIFF NSW 2027",-33.876929,151.2311688,NA,4.472136
"36A Great Western Hwy Cnr Mt York R, Mount Victoria NSW 2786",-33.5844748,150.2465874,0.7576578,97.50897
"106 Milperra Rd, Revesby NSW 2212",-33.9356151,151.0087156,0,13.89244
"306 Empire Drive, Empire Bay NSW 2257",-33.5082631,151.3719728,NA,2.236068
"104 Lindsay Street, Campbelltown NSW 2560",-34.0655773,150.8258332,0,23.34523
"160-168 Dowling St, Dungog NSW 2420",-32.4026185,151.7569337,1.297609,34.71311
"68 Aberdare Road, Aberdare NSW 2325",-32.8412664,151.3676877,0.39,36.40055
"New England Highway, Armidale NSW 2350",-30.5043366,151.6391224,2.1263697,136.4734
"287-295 Victoria Rd Cnr Stansell Rd, Gladesville NSW 2111",-33.8285504,151.1268594,0,13.34166
"68 Duri Road, Tamworth NSW 2340",-31.1081816,150.8996708,1.67,188.9153
"130 Canterbury St (Cnr The Summerland Way), Casino NSW 2470",-28.8623134,153.0464643,0.9,43.86342
"171-173 Pacific Hwy, Broadwater NSW 2472",-29.0099379,153.4353174,1.4598479,2.828427
"997 Mate Street, Albury NSW 2640",-36.0573683,146.9322627,0.67,207.8581
"97-99 Wattle Road, Jannali NSW 2226",-34.0167138,151.0674171,0,6
"360 Flushcombe Road, Prospect NSW 2148",-33.7964323,150.9050808,0,29.68164
"99 Urana St, JINDERA NSW 2642",-35.9544913,146.8889667,1.1250745,219.0205
"37 Vermont Street, Barooga NSW 3644",-35.9123987,145.6903928,1.9926655,207.4247
"306-312 Forest Road (Cnr Fredrick St), Bexley NSW 2205",-33.9465485,151.1282405,0,3.162277
"965-969 Pacific Highway (Corner Waratah Road), Berowra NSW 2081",-33.6267315,151.1479171,0,12.08305
"50 Shelly Beach Rd, Shelly Beach NSW 2261",-33.3695545,151.4811032,NA,1
"477-481 Port Hacking Rd, Lilli Pilli NSW 2229",-34.0524306,151.1215625,0,3
"381 Bilambil Road, Bilambil NSW 2486",-28.2245239,153.4663074,0.11280908,8.602325
"44 Main St, WILLAWARRIN NSW 2440",-30.9290716,152.6271321,4.6105003,38.83297
"Lot 8 Comercial Road, Lalor Park NSW 2147",-33.7628296,150.9308224,0,29.06888
"39- 51 Victoria Rd, Drummoyne NSW 2047",-33.8560441,151.1589382,0,9.999999
"Cnr Milperra & River Rds, Revesby NSW 2212",-33.9322069,151.0002109,0,13.89244
"842-844 David Street, Albury NSW 2640",-36.0639842,146.9252845,0.67,207.3379
"105 Pacific Hwy (Cnr Kangaroo St), Raymond Terrace NSW 2324",-32.7610372,151.7492302,0.14,12.52996
"105 Eastern Rd, Turramurra NSW 2074",-33.72023,151.1313037,0,15.81139
"2 Geebung St, Polo Flat NSW 2630",-36.2246027,149.1483674,1.34,93.55747
"4949 New England Highway, Mcdougalls Hill NSW 2330",-32.5453616,151.1491801,0.75849503,72.42237
"2 Opal St, Tingha NSW 2369",-29.9552885,151.2125894,3.79,189.2829
"422 Pacific Hwy, Artarmon NSW 2064",-33.8111412,151.1756867,0,9
"502 Goonoo Goonoo Rd, Hillvue NSW 2340",-31.1319575,150.9247358,1.67,184.8378
"90 Joseph St, Cabramatta West NSW 2166",-33.8983056,150.9200005,0,23.70654
"917-923 Old Northern Rd, DURAL NSW 2158",-33.6831208,151.0287492,0.10560918,25.4951
"24 Unumgar Street, Woodenbong NSW 2476",-28.3884022,152.6107958,3.651421,88.60022
"6 Minjungbal Drive, Tweed Heads NSW 2486",-28.1958949,153.5440622,0,2.236068
"29 Moama Street, Mathoura NSW 2710",-35.8129933,144.9024444,2.8223689,203.0025
"58 Fitzroy Street, Grafton NSW 2460",-29.6914827,152.9361108,1.93,36.12478
"Cnr Ewingsdale Rd & Bayshaw Dve, Byron Bay NSW 2481",-28.63786,153.5774191,0.81997496,2.236068
"40 William St, Candelo NSW 2550",-36.7665019,149.696037,4.1,24.73863
"797 Pacific Hwy, Belmont South NSW 2280",-33.0587864,151.6522937,0,1
"38 Kent RD, North Ryde NSW 2113",-33.7916867,151.1159807,0,15.13275
"210 High St, WAUCHOPE NSW 2446",-31.4666689,152.7193037,1.9425302,16.12452
"73-75 Dawson St, Lismore NSW 2480",-28.8089415,153.2809598,0.56,26.40076
"71 Centre St, CASINO NSW 2470",-28.8762742,153.0434108,0.9,43.46263
"1 The Strand, Dee Why NSW 2099",-33.7554944,151.2961741,0,1
"198 Fifteenth Ave, West Hoxton NSW 2171",-33.9215205,150.8316028,0.004542253,30.08322
"208-212 Pacific Hwy North, Coffs Harbour NSW 2450",-30.2863518,153.1241102,1.89,2
"5 Bullecourt Avenue, Milperra NSW 2214",-33.9375157,150.9889779,0,15.65247
"Henry Lawson Drive, Bankstown NSW 2200",-33.9384156,150.983598,0,15.65247
"99 Parraweena Rd (Cnr Taren Point Rd), Miranda NSW 2228",-34.0262979,151.1200922,0,1
"169-173 Malabar Rd, Coogee South NSW 2034",-33.9323506,151.2574183,NA,1
"693/695 George Downe, Kulnura NSW 2250",-33.2595814,151.2161898,1.8809382,28.6007
"1 Illabo Road, Junee NSW 2663",-34.8588372,147.5853878,1.9349619,274.8036
"351-357 Stoney Creek Rd, Kingsgrove NSW 2208",-33.9513534,151.0924768,0,5.830952
"2891 Reg Hailstone Way, Wyangala NSW 2808",-33.9626446,148.9543592,4.131567,199.4893
"780 Main Rd, Edgeworth NSW 2285",-32.9239674,151.6148797,0,12.64911
"442A Punchbowl Road, Belmore NSW 2192",-33.9079424,151.0769699,0,9.433981
"1 Perry Street, MENINDEE NSW 2879",-32.3918818,142.4174358,8.05171,443.2471
"701 Medowie Road, Medowie NSW 2318",-32.7475895,151.8685405,0.25,8.246211
"37 Urben St, Urbenville NSW 2475",-28.4730941,152.5479927,3.7781088,98.48858
"406 Pacific Hwy Cnr Floraville Rd, Belmont North NSW 2280",-33.0247783,151.6623539,0,2.236068
"150 Woodville Rd Cnr Merrylands Rd, Merrylands NSW 2160",-33.8384929,150.9998892,0,20
"18-20 Zara St, GOOLGOWI NSW 2652",-33.9804321,145.7114587,5.56,393.802
"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.752755,150.659035,0,53.23533
"199-203 Kissing Point Rd (Cnr Kirby St), Dundas NSW 2117",-33.7986945,151.0470064,0,19.41649
"15 Minmi Road, Wallsend NSW 2287",-32.8909406,151.6660993,0,9.899495
"71 Wallace Street, Braidwood NSW 2622",-35.4463217,149.7994075,2.61,48.25971
"107 King Georges Rd, Wiley Park NSW 2195",-33.9250878,151.0692475,0,9.486832
"430 Bong Bong St (Cnr Bowral St), Bowral NSW 2576",-34.482704,150.4173295,0.6,46.17358
"172-174 Princes Highway, Albion Park Rail NSW 2527",-34.56128,150.7955406,0.11,8
"55 Garfield Road, Riverstone NSW 2765",-33.6779255,150.8636981,0,40.26164
"29 Pacific Highway, Ulmarra NSW 2462",-29.6284225,153.030073,2.3012156,27.85678
"352 Elizabeth Drive (Corner Meadow Road), Mount Pritchard NSW 2170",-33.9024753,150.8963686,0,25.07987
"180 Reservoir Road, Arndell Park NSW 2148",-33.796756,150.8971454,0,30.52867
"162 Maitland Rd, Sandgate NSW 2304",-32.8650429,151.7061704,0.02215326,9.219544
"Lot23 Illaroo Road, North Nowra NSW 2541",-34.855984,150.582298,0.49,16.03122
"66-70 Regent Street, Chippendale NSW 2008",-33.8879042,151.2017191,0,6.708204
"49 Caramba St, Glenreagh NSW 2450",-30.0501433,152.9792228,2.9192166,22.02272
"19-21 Kyogle Street, South Lismore NSW 2480",-28.8105508,153.266508,0.56,27.45906
"Lot 51 Bourke Street, DUBBO NORTH NSW 2830",-32.2386455,148.6098381,2.1,296.5029
"2808 Princes Hwy (cnr Ford St), Moruya NSW 2537",-35.9201575,150.08392,2.01,7
"488 Old South Head Rd Cnr Albemarle, Rose Bay NSW 2029",-33.8748078,151.2723583,0,1
"105 Wollombi Rd, Cessnock NSW 2325",-32.8392618,151.3430303,0.39,38.60052
"8 Kosciusko Road, Jindabyne NSW 2627",-36.4165429,148.624864,2.941946,137.0584
"387-427 Wattle (Cnr Kelly St), Ultimo NSW 2007",-33.8814237,151.1967537,0,7
"136 Appin Road, Appin NSW 2560",-34.1951344,150.7898766,0.36536676,18.35756
"100 Ocean Drive, Port Macquarie NSW 2444",-31.4773273,152.9143935,1.62,1
"50E Fitzroy Street, Walcha NSW 2354",-30.9859364,151.5958757,2.85,137.8006
"1077 Botany Road, Mascot NSW 2020",-33.9283863,151.1952106,0,3
"Second St, Quandialla NSW 2721",-34.0108409,147.7931654,6.1192293,294.1088
"104 Great Western Highway & Bennett Road, Colyton NSW 2760",-33.7609939,150.7282045,0,46.64761
"4 Lancaster St, Ingleburn NSW 2565",-33.9893203,150.8668278,0,26.07681
"2 Johnson Road, Tuggerah NSW 2259",-33.2943159,151.4210777,0.1,8.944272
"130 Hamilton  Road, Fairfield NSW 2165",-33.8726458,150.9459033,0,22.2036
"98-100 Windsor Rd Cnr Lombard Rd, Northmead NSW 2152",-33.7876976,150.9948813,0,23.34523
"68 Harold St, Macquarie Fields NSW 2564",-33.9855597,150.8934369,0,23.08679
"Cnr Wyong Rd & Mingara Dve, Tumbi Umbi NSW 2261",-33.3624959,151.4437448,0.1,4.123105
"41 Boundary Road, Chester Hill NSW 2162",-33.8738408,151.007171,0,17
"86-98 Princes Hwy Cnr Central Rd, Unanderra NSW 2526",-34.4541917,150.8451819,0.14250155,6
"84 Marsh Street, Armidale NSW 2350",-30.5121795,151.6693927,2.13,133.3604
"2-14 Henry Lawson Drive, Terranora NSW 2486",-28.2400299,153.5016649,0,6.082762
"426 Princes Hwy, Woonona NSW 2517",-34.3416423,150.9056012,0.11,2
"665-671 Warringah Rd (Cnr Cook St), Forestville NSW 2087",-33.7603227,151.2186119,0,7.071067
"21 Croudace & De Vitre Streets, Lambton NSW 2299",-32.9107349,151.7052842,0,5.656854
"170 Dudley Road, Whitebridge NSW 2290",-32.9814275,151.7118007,0,2
"40 Richardson Rd, Raymond Terrace NSW 2324",-32.7559273,151.7628779,0.14,12.52996
"30-32 Mirrool Ave, YENDA NSW 2681",-34.2494388,146.1981365,3.274187,381.4131
"5172 Snowy Mtns hwy, Adaminaby NSW 2629",-35.9962603,148.7775922,2.8331957,135.0592
"2 Avalon Pde (Cnr Barrenjoey Rd), Avalon Beach NSW 2107",-33.6364215,151.3303132,0,0
"2-4 Railway Street, East Corrimal NSW 2516",-34.3743967,150.90882,0.11,1
"133 Wyndham St Cnr Mcevoy St, Alexandria NSW 2015",-33.9020539,151.2000581,0,5.099019
"233 High St (Cnr Smith St), Maitland NSW 2320",-32.7392008,151.5619816,0.05,27.45906
"575-581 Great Western Highway, Faulconbridge NSW 2776",-33.6941786,150.5374614,0,66.64833
"560-562 Victoria Road, ERMINGTON NSW 2115",-33.8139726,151.0547996,0,17.20465
"54C Fairfield Road, Guildford West NSW 2161",-33.8472109,150.9623342,0,21.9545
"46 Geddes St, WARIALDA NSW 2402",-29.5427956,150.5749095,4.3227177,262.9924
"363 Vardys Road, Kings Park NSW 2148",-33.7466,150.9068804,0,32.64965
"180 Sydney Road, Kelso NSW 2795",-33.4189839,149.6194869,0.79,158.9277
"214 The Entrance Road, Erina NSW 2250",-33.4349397,151.3879072,0.1,5.385165
"1 Brookfield Road, Minto NSW 2566",-34.0315486,150.8479648,0,24.04163
"636-644 Woodville Rd Cnr Orchardlei, Old Guildford NSW 2161",-33.8665036,150.9881451,0,19.23538
"1049 Armidale Road, Nemingha NSW 2340",-31.1240263,150.9906809,1.7235157,179.2345
"211-213 Anzac Parade, Kensington NSW 2033",-33.9144578,151.225127,0,4
"49A Lachlan Street, South Kempsey NSW 2440",-31.0962248,152.8375646,2.23,15.65247
"91-93 Kelly St, Scone NSW 2337",-32.0471969,150.867881,2.03771,125.3196
"52 Great Western Hwy (cnr Albion St), Katoomba NSW 2780",-33.7070842,150.3067256,0.15,86.05231
"70-74 Summer St, Orange NSW 2800",-33.2831181,149.0940725,1.17,209.9952
"179-181 Mona Vale Rd, St Ives NSW 2075",-33.731211,151.1575445,0,13.60147
"630-634 Liverpool Road, Strathfield South NSW 2136",-33.88688,151.0711346,0,10.63015
"7 Billabong St., Walbundrie NSW 2642",-35.6916321,146.7215255,3.30587,249.2749
"102-108 Taren Point Road, Taren Point NSW 2229",-34.0202308,151.1219985,0,1
"289 Canberra Avenue, Fyshwick ACT 2609",-35.3341192,149.1698839,0,109.7862
"2 Bate St, CENTRAL TILBA NSW 2546",-36.3130006,150.074513,3.9671428,3.605551
"337 West Street (Cnr Ocean Beach Road), Umina NSW 2257",-33.5210014,151.3170285,0.1,0
"183 The Horsley Drive, Fairfield NSW 2165",-33.8778303,150.9661868,0,20.61553
"19 The Northern Rd, Luddenham NSW 2745",-33.8740734,150.6900898,0.42555824,44.92216
"116-118 Railside Ave, Bargo NSW 2574",-34.2929107,150.5799718,0.66,34.48188
"161 Cemetery Road, Corowa NSW 2646",-35.9894286,146.3690367,1.3122122,234.2008
"45 Lane Cove Rd & Myra Ave, Ryde NSW 2112",-33.8072734,151.1100007,0,15.0333
"114-116 Church St, Mudgee NSW 2850",-32.5942803,149.5876199,2.1470497,193.1269
"7 Wooli Street, Yamba NSW 2464",-29.435411,153.359849,1.9720255,1
"92 Queen Street, Barmedman NSW 2668",-34.1420037,147.3858859,4.211982,321.8851
"11-13 Vale Road, Perthville NSW 2795",-33.4865308,149.5469276,1.047703,161.0373
"84-90 George Street, Marulan NSW 2579",-34.7084057,150.0085929,1.7291628,74.24958
"74 Roberts Road, Greenacre NSW 2190",-33.8923237,151.0664131,0,10.81665
"51-59 Main Street, Mittagong NSW 2575",-34.4499577,150.4501442,0.58,42.75512
"133 Bridge Street, Uralla NSW 2358",-30.6503926,151.4909525,2.31,149.0839
"470 Princes Hwy (Cnr The Boulevarde), Gymea NSW 2232",-34.0278268,151.0831807,0,4.123105
"111 Sutton Street, Cootamundra NSW 2590",-34.6440316,148.0246285,1.68,241.9463
"133-135 Gan Gan Rd, Anna Bay NSW 2316",-32.777461,152.082878,0.62283754,1.414214
"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",-34.907705,150.7319317,0.9012014,2.828427
"283 Manns Rd Cnr Merinee Rd, Gosford West NSW 2250",-33.4167192,151.3251074,0.1,11
"196 Riverstone Pde, Riverstone NSW 2765",-33.6645544,150.8548444,0.18,41
"618 Punchbowl Rd, Wiley Park NSW 2195",-33.9167729,151.0663547,0,9.848858
"51 Bondi Rd Cnr Park Rd, Bondi NSW 2026",-33.8936544,151.260139,0,1
"73 Ettalong Rd, Greystanes NSW 2145",-33.8182199,150.9513999,0,24.41311
"103- Newcastle Road, Wallsend NSW 2287",-32.9039868,151.6823801,0,7.810249
"17 Bridge Street, Tamworth NSW 2340",-31.0917978,150.9234225,1.67,186.7967
"646 Hume Hwy, Casula NSW 2170",-33.9564132,150.8934788,0,23.5372
"803 Gresford Rd, VACY NSW 2421",-32.5410007,151.5763712,1.3656257,40.22437
"108-112 Smith Street, Kempsey NSW 2440",-31.0749245,152.8431946,2.237895,15.65247
"286-288 Pennant Hills Rd (Cnr Adderton Rd), Carlingford NSW 2118",-33.7848985,151.0435789,0,20.24846
"87-89 Bradley St, Guyra NSW 2365",-30.2172781,151.6722709,3.1093154,138.2462
"43 Macquarie Road, Cardiff NSW 2285",-32.9411475,151.6578283,0,8.246211
"196 Crawford Street, Queanbeyan NSW 2620",-35.351592,149.2334706,0,102.528
"218 King Georges Road, Roselands NSW 2196",-33.9330388,151.073474,0,8.246211
"16 Davies Rd, Kandos NSW 2848",-32.8540839,149.9752918,2.3094873,146.3728
"1612 Golden Highway, Sandy Hollow NSW 2333",-32.3343991,150.5667558,3.2125986,131.1869
"161 Maybe Street, Bombala NSW 2632",-36.9124026,149.237458,3.59,65.96969
"148 Jonson Street, Byron Bay NSW 2481",-28.6505178,153.6127753,NA,1
"Docker St Cnr Edward St, Wagga Wagga NSW 2650",-35.1155881,147.3567697,1.03,283.2402
"48-50 Hanwood Road, Hanwood NSW 2680",-34.3314465,146.0408509,3.318221,368.1331
"531 Princes Highway, Tempe NSW 2216",-33.9202656,151.1675351,0,3
"126 Great Western Highway, Blaxland NSW 2774",-33.7451049,150.6109504,0,57.24509
"42-50 Sydney St, MUSWELLBROOK NSW 2333",-32.2686268,150.8867393,1.4119883,110.1136
"121 Banna Avenue, Griffith NSW 2680",-34.2883465,146.0512931,3.27,373.2023
"2021 New England Hwy, Greta NSW 2334",-32.6669359,151.3748757,0.5792804,46.8615
"Corner of New England Highway & Grafton Street, Glen Innes NSW 2370",-31.1028679,150.9329536,1.67,185.4319
"75 Gypsum St, Broken Hill NSW 2880",-31.9678036,141.4452954,3.23,358.6112
"47 Princes Highway, Fairy Meadow NSW 2519",-34.3939969,150.8925364,0.11,1
"5 Forbes Street, Yeoval NSW 2868",-32.753665,148.6478244,3.951226,273.2801
"208 Newcanterbury Rd, Petersham NSW 2049",-33.8970793,151.1489459,0,6.082762
"Pacific Hwy Cnr Gwyder Hwy, Grafton South NSW 2460",-29.7160154,152.950318,1.9434563,33.95585
"5 Young Rd, Cowra NSW 2794",-33.8358509,148.6785369,1.88,229.9239
"218 John St (Cnr Cumberland Hwy), Cabramatta NSW 2166",-33.8934002,150.92207,0,22.82542
"98 Tumut St, ADELONG NSW 2729",-35.3071772,148.0629274,2.24246,216.6333
"30 Hovell St, Cootamundra NSW 2590",-34.6362042,148.0347318,1.68,241.4953
"102 Church Street, Glen Innes NSW 2370",-29.7430363,151.736774,2.66,148.8523
"77 Bombala Street, Delegate NSW 2633",-37.0445009,148.9377404,5.11403,73
"171 Clyde Street, South Granville NSW 2142",-33.8474453,151.0129213,0,17.80449
"42 Bulahdelah Way, Bulahdelah NSW 2423",-32.409434,152.2114235,1.78,16.97056
"Roadhouse 143-149 Warialda Rd, INVERELL NSW 2360",-29.7743129,151.0913659,3.04,206.2426
"159 Rouse St, TENTERFIELD NSW 2372",-29.0570385,152.0188062,3.47,134.9741
"1579 Pacific Highway (Corner Redleaf Avenue), Wahroonga NSW 2076",-33.7198371,151.1168053,0,18
"No 6 Main Road, Boolaroo NSW 2284",-32.9505339,151.6236976,0,9.899495
"299-303 Wardell Rd, Dulwich Hill NSW 2203",-33.9128546,151.1384075,0,4.472136
"Mulgoa Road & Wolseley Road, Jamisontown NSW 2750",-33.806537,150.6543287,0.16426903,51.07837
"2 Minorca Pl Cnr Toormina Rd, Toormina NSW 2452",-30.3524177,153.0906504,2.01,1
"2 Chelmsford St, KOOTINGAL NSW 2352",-31.0560489,151.0475884,1.9523126,178.6309
"320 Lane Cove Road, North Ryde NSW 2113",-33.7923494,151.1201707,0,14.14213
"45 Foster St, LAKE CARGELLIGO NSW 2672",-33.2984264,146.3719557,6.031847,452.2035
"13 Canterbury Road, Canterbury NSW 2193",-33.9078127,151.1252332,0,5.830952
"88 Bega Street, Tathra NSW 2145",-36.7331934,149.9806941,NA,0
"49 Dawson Street, Lismore NSW 2480",-28.806458,153.2824108,0.56,26.40076
"195 Cobra Street, DUBBO NSW 2830",-32.2571927,148.6234937,2.1,293.8197
"29 President Ave, Kogarah NSW 2217",-33.9650876,151.1411846,0,1
"1 Pine Avenue, Leeton NSW 2705",-34.5512971,146.3993532,2.6755755,359.9403
"971 Freemans Drive, Freemans Waterhole NSW 2323",-32.9842997,151.4852365,0.71927273,18.78829
"662-664 Barrenjoey Rd, North Avalon NSW 2107",-33.625937,151.3344985,NA,0
"1579 Botany Road, Botany NSW 1579",-33.9525277,151.2011659,0,1
"126 Chapel Rd South, Bankstown NSW 2200",-33.9278698,151.0298158,0,12.80625
"200 Paterson Rd,, Bolwarra Heights NSW 2320",-32.7010916,151.5845777,0.05,27.65863
"108 Canada St, Lake Cargelligo NSW 2672",-33.2930502,146.3725186,6.031847,452.2035
"12 Verner Street, Goulburn NSW 2580",-34.7582597,149.7176653,0.59,93.23089
"68 Craigie Ave, KANWAL NSW 2259",-33.2630482,151.4823953,0.1,5.830952
"177 Maitland Street, Narrabri NSW 2390",-30.3229256,149.7812811,3.75,321.1791
"16 Princes Hwy, NAROOMA NSW 2546",-36.2133798,150.1233765,3.1,1.414214
"280-286 Canley Vale Rd, Canley Heights NSW 2166",-33.8838593,150.9241242,0,23.32381
"6 Kosciuszko rd, Jindabyne NSW 2627",-36.4132261,148.6196447,2.9501774,137.9928
"24 Railwayst, Lidcombe NSW 2141",-33.8646968,151.0456992,0,14.21267
"7 Lake Albert Road, Wagga Wagga NSW 2650",-35.1214397,147.3784833,1.03,281.7268
"1418 Pittwater Rd, Narrabeen NSW 2101",-33.7135062,151.2972371,0,0
"69 Richmond Road, Blacktown NSW 2148",-33.7638661,150.9024452,0,31.40064
"229 Bourke St, TOLLAND NSW 2650",-35.1429198,147.3514537,1.03,280.3605
"114-116 Church Street, MUDGEE NSW 2850",-32.5942803,149.5876199,2.1470497,193.1269
"16 King St, Warners Bay NSW 2282",-32.9755979,151.6453117,0,7.071067
"Shop 1, 135-137 Popondetta Road, Emerton NSW 2770",-33.7446389,150.8102247,0,39.96248
"59-61 Pacific Hwy Cnr Unwin Rd, Waitara NSW 2077",-33.7106584,151.1023535,0,18.86796
"18 Mirrool Street, Ardlethan NSW 2665",-34.3568336,146.8972776,4.6425366,356.9257
"30 Bonds Road (Corner Romilly Street), Riverwood NSW 2210",-33.9525217,151.0583644,0,8.602325
"67 Wallarah Rd (Cnr Edith St), Gorokan NSW 2263",-33.2562295,151.5077786,0.1,5.830952
"210, Pacific Highway, Charmhaven NSW 2263",-33.2272301,151.5025894,NA,6.324555
"118 Old South Head Rd, Woollahra NSW 2025",-33.8896323,151.2553451,0,2.236068
"126 Lamont Street, Bermagui NSW NSW 2456",-36.4255787,150.0650838,NA,1
"6 Swettenham Road, Minto NSW 2566",-34.0301187,150.8318172,0,24.75884
"482 River Street, West Ballina NSW 2478",-28.864035,153.5358678,0.72,3.605551
"244-248 Windang Rd, Windang NSW 2528",-34.5274666,150.8692034,0.11,1
"3 Williamtown Dr, Williamtown NSW 2318",-32.8116899,151.8432252,0.48952827,3.605551
"327 Eastern Valley Way, Castle Cove NSW 2069",-33.7848737,151.2008775,0,6.708204
"Brooks St (Glenquarie Shopping Centre), Macquarie Fields NSW 2564",-33.9892071,150.8895204,0,24.08319
"38-46 Victoria Rd, Drummoyne NSW 2047",-33.8557588,151.1593072,0,9.999999
"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.7865969,151.2010511,0,6.708204
"336 Hay Road, Deniliquin NSW 2710",-35.5214218,144.9804323,2.25,232.0539
"1233 Pacific Highway, Turramurra NSW 2074",-33.7332003,151.131333,0,15.26434
"162 Sunnyholt Rd, Blacktown NSW 2148",-33.7519655,150.9151625,0,31.241
"244 Hawkesbury Valley Way, CLARENDON NSW 2756",-33.6085177,150.7890621,0.08,47.09565
"34 Links Ave, East Ballina NSW 2478",-28.8504697,153.5830909,0.84639233,1
"650-652 Hoxton Park Rd, Hoxton Park NSW 2171",-33.9253198,150.8489548,0,29.12044
"6-8 Queen Elizabeth Dr, Armidale NSW 2350",-30.5035046,151.6511207,2.13,134.4954
"Cnr Currajong & Webb St, Parkes NSW 2870",-34.5807239,147.2963254,4.19924,311.2378
"15-19 Aspen Street, Penrith South NSW 2750",-33.7772772,150.7107235,0,47.01064
"219 Cobra Street, Dubbo NSW 2830",-32.2564951,148.62273,2.1,293.8197
"481 Luxford Road, Shalvey NSW 2770",-33.729482,150.8052847,0,41.88078
